"","dateYYYYMMDD","WeeklyAverageDewPointTemperature","WeeklyAverageDryBulbTemperature","WeeklyAverageRelativeHumidity","WeeklyAverageSeaLevelPressure","WeeklyAverageStationPressure","WeeklyAverageWetBulbTemperature","WeeklyAverageWindSpeed","WeeklyMaximumDryBulbTemperature","WeeklyMinimumDryBulbTemperature","WeeklyPeakWindSpeed","WeeklyPrecipitation"
"802",2005-07-02,60.9821428571429,78.1428571428571,57.4821428571429,29.9383333333333,29.2271428571429,67.2976190476191,7.86666666666667,95,54,30,0.00666666666666667
"803",2005-07-09,58.2574850299401,73.1428571428571,63.3592814371258,30.0161676646707,29.3028571428571,64.2934131736527,7.22857142857143,88,54,44,0.0142857142857143
"804",2005-07-16,62.7440476190476,78.5714285714286,62.4821428571429,29.9715476190476,29.2585714285714,68.3452380952381,9.1,93,60,32,0.006
"805",2005-07-23,65.5508982035928,78.8571428571429,65.9700598802395,29.9743113772455,29.2657142857143,70.3413173652695,8.05714285714286,97,63,38,0.105
"806",2005-07-30,61.7365269461078,74.5714285714286,65.125748502994,30.0152095808383,29.3057142857143,66.7604790419162,8.22857142857143,102,53,55,0.17
"807",2005-08-06,63.2261904761905,78.5714285714286,60.2916666666667,30.0792857142857,29.3671428571429,68.8928571428571,7.38571428571429,93,59,25,0
"808",2005-08-13,63.0535714285714,76.2857142857143,64.875,29.9705952380952,29.2557142857143,68.125,6.41428571428571,95,58,37,0.124285714285714
"809",2005-08-20,63.6646706586826,74.1428571428571,70.940119760479,29.9782035928144,29.27,67.5389221556886,6.77142857142857,88,58,25,0.228571428571429
"810",2005-08-27,56.8095238095238,71,62.5178571428571,30.0255357142857,29.3057142857143,62.5833333333333,7.9,84,57,30,0
"811",2005-09-03,55.4523809523809,72.5714285714286,59.9226190476191,29.9394642857143,29.23,62.3095238095238,7.22857142857143,86,58,30,0
"812",2005-09-10,60.0178571428571,74.4285714285714,64.1488095238095,30.1648214285714,29.4457142857143,65.4583333333333,6.24285714285714,92,56,26,0.01
"813",2005-09-17,57.0178571428571,71.1428571428571,63.8928571428571,30.0224404761905,29.3042857142857,62.6607142857143,8.3,94,52,31,0.0742857142857143
"814",2005-09-24,58.125,69.8571428571429,69.6011904761905,30.0314880952381,29.3128571428571,62.6785714285714,8.14285714285714,87,53,30,0.191428571428571
"815",2005-10-01,50.1428571428571,61.4285714285714,69.5654761904762,29.9920238095238,29.2342857142857,55.4761904761905,7.65714285714286,79,43,37,0.104285714285714
"816",2005-10-08,53.3690476190476,65.4285714285714,68.5833333333333,30.0997023809524,29.3771428571429,58.125,10.5714285714286,87,43,44,0.156666666666667
"817",2005-10-15,47.4642857142857,57.8571428571429,70.7976190476191,30.0729166666667,29.3471428571429,52.6071428571429,7.65714285714286,76,44,29,0
"818",2005-10-22,41.1616766467066,53.4285714285714,65.3353293413174,29.9562275449102,29.2228571428571,47.3233532934132,8.51428571428571,75,38,30,0.0185714285714286
"819",2005-10-29,35.7797619047619,44,73.5059523809524,30.1769642857143,29.4428571428571,40.5416666666667,7.9,61,28,28,0.0383333333333333
"820",2005-11-05,41.1556886227545,54.8571428571429,63.0479041916168,29.9316167664671,29.2085714285714,48.2874251497006,9.71428571428571,70,38,36,0.078
"821",2005-11-12,38.1309523809524,49.8571428571429,66.2202380952381,29.9583333333333,29.2242857142857,44.5416666666667,10.6142857142857,66,29,43,0.121428571428571
"822",2005-11-19,26.7305389221557,36.8571428571429,69.3832335329341,30.0762874251497,29.3385714285714,32.8443113772455,12.9714285714286,61,15,49,0.044
"823",2005-11-26,19.7425149700599,33,60.4702380952381,29.9030357142857,29.1628571428571,28.4285714285714,12,49,13,43,0.02
"824",2005-12-03,25.0833333333333,32,74.1726190476191,29.8756547619048,29.13,29.9761904761905,11.4285714285714,61,13,41,0.168
"825",2005-12-10,8.80952380952381,15.4285714285714,74.2619047619048,30.2258928571429,29.4485714285714,14.0714285714286,9.11428571428571,32,0,26,0.102
"826",2005-12-17,17.875,23.4285714285714,77.3035714285714,29.9915476190476,29.2528571428571,22.1666666666667,10.1285714285714,35,7,35,0.022
"827",2005-12-24,15.1547619047619,20,78.2440476190476,30.1334523809524,29.3571428571429,19.4464285714286,8.41428571428571,44,-1,25,0.04
"828",2005-12-30,NA,36.3333333333333,NA,NA,28.985,NA,9.54,47,32,26,0.123333333333333
"829",2006-01-07,31.2857142857143,36.5714285714286,80.8571428571429,29.8542857142857,29.12,34.8571428571429,10.4142857142857,45,26,31,0.084
"830",2006-01-14,30.2857142857143,38,76.1428571428571,29.8928571428571,29.1628571428571,34.7142857142857,10.0428571428571,57,20,33,0.11
"831",2006-01-21,26.7142857142857,34.8571428571429,74.4285714285714,29.8485714285714,29.1085714285714,31.4285714285714,10.2428571428571,55,18,29,0.164
"832",2006-01-28,26,34,72.7142857142857,30.1842857142857,29.4371428571429,31.2857142857143,10.2714285714286,51,17,39,0.096
"833",2006-02-04,30.4285714285714,36.7142857142857,79.4285714285714,29.7071428571429,28.9742857142857,34,10.4714285714286,50,25,30,0.114285714285714
"834",2006-02-11,15.7142857142857,27.8571428571429,62.1428571428571,30.08,29.3342857142857,24,9.75714285714286,37,16,29,0.02
"835",2006-02-18,15.2857142857143,25.2857142857143,65.2857142857143,30.1057142857143,29.3585714285714,22.7142857142857,12.0428571428571,56,-7,41,0.2975
"836",2006-02-25,12.4285714285714,27.4285714285714,54.1428571428571,30.1328571428571,29.3614285714286,23,9.87142857142857,47,1,36,0
"837",2006-03-04,16.4285714285714,30.8571428571429,56.8571428571429,30.1585714285714,29.4057142857143,26.2857142857143,8.98571428571429,41,16,30,0
"838",2006-03-11,35.8571428571429,41.2857142857143,80,29.9,29.1514285714286,39.2857142857143,8.81428571428571,67,20,33,0.271666666666667
"839",2006-03-18,25.7142857142857,37.7142857142857,65.1428571428571,30.0757142857143,29.3271428571429,33.1428571428571,12.6857142857143,63,25,53,0.111666666666667
"840",2006-03-25,23,35,64.1428571428571,30.2157142857143,29.47,30.5714285714286,10,49,25,35,0.02
"841",2006-04-01,35.2857142857143,44.8571428571429,69.8571428571429,30.0857142857143,29.3414285714286,40.8571428571429,10.3285714285714,70,25,46,0.0466666666666667
"842",2006-04-08,32,45.2857142857143,62.2857142857143,29.89,29.1614285714286,39.8571428571429,12.0714285714286,60,26,40,0.23
"843",2006-04-15,40.8571428571429,60,50.4285714285714,29.9328571428571,29.2042857142857,50.5714285714286,10.2,81,27,38,0.015
"844",2006-04-22,40.1428571428571,57.5714285714286,55.1428571428571,29.8642857142857,29.1385714285714,49,9.62857142857143,75,42,38,0.171666666666667
"845",2006-04-29,34,51.7142857142857,53.4285714285714,30.0357142857143,29.3071428571429,43.8571428571429,10.2,73,27,39,0.0557142857142857
"846",2006-05-06,46.1428571428571,57.1428571428571,68.4285714285714,29.9814285714286,29.2542857142857,51.4285714285714,10.5285714285714,73,40,38,0.218333333333333
"847",2006-05-13,43.7142857142857,54,69,29.7,28.97,49.1428571428571,8.85714285714286,74,36,44,0.17
"848",2006-05-20,43.8571428571429,55,68.7142857142857,29.7828571428571,29.0628571428571,49.4285714285714,8.24285714285714,74,38,37,0.0783333333333333
"849",2006-05-27,48.2857142857143,62.4285714285714,61.2857142857143,29.8971428571429,29.1771428571429,55.4285714285714,8.1,87,36,30,0.0683333333333333
"850",2006-06-03,57.4285714285714,73.4285714285714,60.4285714285714,30.0171428571429,29.3028571428571,63.4285714285714,7.45714285714286,92,54,39,0.23
"851",2006-06-10,50,65.8571428571429,58,29.9671428571429,29.25,57.1428571428571,8.68571428571429,85,48,35,0.276666666666667
"852",2006-06-17,52.5714285714286,69.1428571428571,56.1428571428571,30.0414285714286,29.3171428571429,59.5714285714286,8.42857142857143,92,49,36,0.01
"853",2006-06-24,57.7142857142857,71.5714285714286,61.7142857142857,29.9814285714286,29.27,63.5714285714286,8.54285714285714,87,51,31,0.04
"854",2006-07-01,56.7142857142857,69.4285714285714,65.1428571428571,30.0171428571429,29.2985714285714,62,7.48571428571429,90,53,33,0.301428571428571
"855",2006-07-08,58,71.2857142857143,61.2857142857143,30.11,29.3914285714286,64,6.52857142857143,84,54,32,0.0814285714285714
"856",2006-07-15,65.4285714285714,77.1428571428571,71,29.9428571428571,29.2285714285714,68.8571428571429,7.3,97,65,28,0.065
"857",2006-07-22,66,77,69.2857142857143,29.9842857142857,29.2857142857143,69.7142857142857,8.27142857142857,95,62,51,0.367142857142857
"858",2006-07-29,66.8571428571429,79,67.4285714285714,29.88,29.17,71,6.11428571428571,94,60,35,0.0116666666666667
"859",2006-08-05,68,82.2857142857143,64,29.9114285714286,29.2114285714286,72.7142857142857,7.52857142857143,99,63,38,0.115714285714286
"860",2006-08-12,62.4285714285714,75.2857142857143,66.5714285714286,30.0414285714286,29.3271428571429,67.1428571428571,7.2,86,59,31,0.00166666666666667
"861",2006-08-19,59.2857142857143,73.8571428571429,63,30.0242857142857,29.3071428571429,65.1428571428571,5.68571428571429,86,58,31,0.215
"862",2006-08-26,62.5714285714286,73.5714285714286,70.1428571428571,29.9971428571429,29.28,66.5714285714286,6.01428571428571,89,55,30,0.103333333333333
"863",2006-09-02,59.8571428571429,69.5714285714286,73.4285714285714,30.0271428571429,29.3214285714286,63.5714285714286,9.44285714285714,79,57,32,0.15
"864",2006-09-09,57,68.5714285714286,69.7142857142857,30.0642857142857,29.3457142857143,61.4285714285714,5.88571428571429,83,53,28,0.0828571428571429
"865",2006-09-16,59,65.1428571428571,82.8571428571429,30.0171428571429,29.2942857142857,61.4285714285714,8.72857142857143,79,53,30,0.335714285714286
"866",2006-09-23,50,59.4285714285714,73.4285714285714,29.8085714285714,29.0828571428571,54.1428571428571,8.91428571428571,82,40,48,0.546
"867",2006-09-30,44.5714285714286,56,66.7142857142857,29.86,29.14,50.2857142857143,7.61428571428571,72,37,30,0.038
"868",2006-10-07,49.8571428571429,60,70.1428571428571,30.1457142857143,29.4142857142857,54.4285714285714,8.97142857142857,82,40,45,0.201428571428571
"869",2006-10-14,35.4285714285714,47.4285714285714,64.8571428571429,29.8871428571429,29.1514285714286,42,11.4,72,30,40,0.0785714285714286
"870",2006-10-21,40.2857142857143,48.4285714285714,74.2857142857143,29.8371428571429,29.1071428571429,44.7142857142857,8.7,63,31,25,0.245
"871",2006-10-28,30.5714285714286,41.2857142857143,69.5714285714286,29.9857142857143,29.2414285714286,36.7142857142857,10.3428571428571,52,27,38,0.101666666666667
"872",2006-11-04,24,40,54.8571428571429,30.1057142857143,29.3685714285714,33.7142857142857,10.7142857142857,70,21,37,0
"873",2006-11-11,39.4285714285714,48.2857142857143,74.4285714285714,29.9457142857143,29.2128571428571,44.2857142857143,9.7,68,32,43,0.233333333333333
"874",2006-11-18,33.1428571428571,39.5714285714286,77.4285714285714,29.9557142857143,29.2157142857143,37.1428571428571,9.7,47,30,45,0.004
"875",2006-11-25,29.5714285714286,41.7142857142857,64.7142857142857,30.2442857142857,29.4942857142857,36.2857142857143,7.94285714285714,60,29,30,0.00142857142857143
"876",2006-12-02,36.8571428571429,42.5714285714286,79.5714285714286,30.0457142857143,29.3128571428571,40.2857142857143,11.9,62,12,35,0.575
"877",2006-12-09,9.57142857142857,18.4285714285714,66.4285714285714,30.365,29.5371428571429,16.5714285714286,13.0714285714286,35,4,33,0
"878",2006-12-16,34.1428571428571,40.7142857142857,77.1428571428571,29.9628571428571,29.2157142857143,38.2857142857143,11.5428571428571,55,30,33,0.032
"879",2006-12-23,31.2857142857143,39.5714285714286,75.1428571428571,30.14,29.4,36.2857142857143,8.88571428571429,54,24,36,0.263333333333333
"880",2006-12-30,31.4285714285714,38.1428571428571,78.5714285714286,30.1342857142857,29.3928571428571,35.1428571428571,7.5,50,28,25,0
"881",2007-01-06,34.2857142857143,41.4285714285714,77.8571428571429,29.93,29.19,38.1428571428571,12.6142857142857,56,26,38,0.131428571428571
"882",2007-01-13,25.4285714285714,33.4285714285714,73.2857142857143,30.0742857142857,29.3357142857143,30.7142857142857,12.7857142857143,48,18,35,0.052
"883",2007-01-20,16.8571428571429,22.8571428571429,76.2857142857143,30.3266666666667,29.5428571428571,21.7142857142857,10.6142857142857,33,9,31,0.213333333333333
"884",2007-01-27,19.1428571428571,26,75,30,29.2371428571429,23.7142857142857,10.6857142857143,43,15,30,0.0266666666666667
"885",2007-02-03,4.57142857142857,12.5714285714286,68.1428571428571,29.9614285714286,29.21,11.1428571428571,13.5428571428571,25,-6,39,0.015
"886",2007-02-10,-7.71428571428571,3.28571428571429,58.7142857142857,30.3385714285714,29.5571428571429,1.42857142857143,10.8142857142857,17,-10,25,0.0157142857142857
"887",2007-02-17,9.14285714285714,16.5714285714286,72.1428571428571,30.1385714285714,29.37,15,12.4142857142857,31,-4,36,0.118
"888",2007-02-24,20.7142857142857,30,68.1428571428571,29.98,29.2285714285714,27.2857142857143,12.3285714285714,48,11,40,0.0716666666666667
"889",2007-03-03,25.5714285714286,31.7142857142857,80.4285714285714,29.6514285714286,28.92,29.2857142857143,13.9857142857143,45,20,44,0.235714285714286
"890",2007-03-10,19.8571428571429,29.1428571428571,68.1428571428571,30.2271428571429,29.4771428571429,26.4285714285714,9.24285714285714,56,13,30,0.0514285714285714
"891",2007-03-17,31.7142857142857,42.4285714285714,66.7142857142857,30.1442857142857,29.4042857142857,37.8571428571429,11,73,24,38,0.032
"892",2007-03-24,37,47.4285714285714,69,30.13,29.3914285714286,43,10.5428571428571,67,21,38,0.21
"893",2007-03-31,45,57,67.5714285714286,30.1157142857143,29.38,50.7142857142857,11.3571428571429,79,44,38,0.118333333333333
"894",2007-04-07,25.4285714285714,40.1428571428571,57.7142857142857,29.9357142857143,29.2014285714286,34.4285714285714,15.3285714285714,70,22,41,0.04
"895",2007-04-14,25.1428571428571,38.1428571428571,62.8571428571429,29.9342857142857,29.1914285714286,33,9.92857142857143,52,26,38,0.248
"896",2007-04-21,31.7142857142857,50.2857142857143,52.1428571428571,30.0528571428571,29.3242857142857,42,9.41428571428571,77,29,35,0
"897",2007-04-28,44.2857142857143,55.2857142857143,68.8571428571429,29.8914285714286,29.1628571428571,49.7142857142857,12.1428571428571,83,39,39,0.37
"898",2007-05-05,42.5714285714286,59.2857142857143,55.5714285714286,30.01,29.2885714285714,50.5714285714286,11.4285714285714,83,42,43,0.032
"899",2007-05-12,45.4285714285714,63.8571428571429,52.4285714285714,30.0771428571429,29.3528571428571,54.5714285714286,9.62857142857143,84,46,35,0.0216666666666667
"900",2007-05-19,40,61.5714285714286,47.8571428571429,30.0716666666667,29.3714285714286,50.8571428571429,11.4428571428571,90,42,35,0.0742857142857143
"901",2007-05-26,48.2857142857143,65.7142857142857,58.7142857142857,30.1128571428571,29.3885714285714,55.8571428571429,10.6,89,43,41,0.183333333333333
"902",2007-06-02,56.7142857142857,71.5714285714286,61.7142857142857,30.0057142857143,29.2814285714286,62.8571428571429,7.94285714285714,88,50,32,0.0466666666666667
"903",2007-06-09,53.7142857142857,66.4285714285714,63.7142857142857,29.7357142857143,29.0271428571429,59.4285714285714,11.0428571428571,91,44,45,0.118571428571429
"904",2007-06-16,53.8571428571429,74.4285714285714,48.8571428571429,30.0557142857143,29.3414285714286,62.4285714285714,6.77142857142857,93,55,30,0
"905",2007-06-23,56.4285714285714,72.7142857142857,58.2857142857143,29.9914285714286,29.2742857142857,63.2857142857143,10,91,61,52,0.153333333333333
"906",2007-06-30,60.4285714285714,72.1428571428571,70,30.0733333333333,29.3642857142857,64.8571428571429,8.18571428571429,92,54,40,0.0442857142857143
"907",2007-07-07,57.7142857142857,73.2857142857143,58.2857142857143,30.0414285714286,29.3185714285714,64,7.77142857142857,90,53,31,0.08
"908",2007-07-14,58.4285714285714,75.4285714285714,59.5714285714286,29.8528571428571,29.1442857142857,64.2857142857143,10.4142857142857,94,58,35,0.104285714285714
"909",2007-07-21,59.2857142857143,72,66.8571428571429,29.9785714285714,29.27,64.1428571428571,7.87142857142857,85,58,43,0.315714285714286
"910",2007-07-28,61,74.1428571428571,65.5714285714286,30.0028571428571,29.2857142857143,65.8571428571429,6.65714285714286,85,58,37,0.06
"911",2007-08-04,59.2857142857143,77.8571428571429,53,30.0114285714286,29.3014285714286,66.5714285714286,5.24285714285714,92,62,29,0.00428571428571429
"912",2007-08-11,70.1428571428571,79.2857142857143,75.8571428571429,29.8642857142857,29.1571428571429,73,6.6,91,67,38,0.444285714285714
"913",2007-08-18,61.4285714285714,72.4285714285714,68.5714285714286,30.0314285714286,29.3228571428571,65.8571428571429,6.67142857142857,88,59,49,0.145714285714286
"914",2007-08-25,67.1428571428571,74.4285714285714,82.2857142857143,29.9042857142857,29.1885714285714,69.1428571428571,7.57142857142857,90,62,58,0.923333333333333
"915",2007-09-01,58.1428571428571,71.1428571428571,64,30.11,29.3985714285714,63.5714285714286,7.22857142857143,91,57,30,0
"916",2007-09-08,62,75.7142857142857,65,29.9957142857143,29.2785714285714,66.8571428571429,7.82857142857143,90,61,38,0.0616666666666667
"917",2007-09-15,45.7142857142857,60.5714285714286,60.7142857142857,30.0657142857143,29.3442857142857,52.7142857142857,9.4,80,39,35,0.06
"918",2007-09-22,52.4285714285714,69,57,30.0885714285714,29.37,59.7142857142857,9.72857142857143,88,44,31,0
"919",2007-09-29,52.8571428571429,67.2857142857143,61.7142857142857,30.07,29.3528571428571,59,8.24285714285714,90,49,37,0.06
"920",2007-10-06,57.5714285714286,69.4285714285714,68.2857142857143,30.0228571428571,29.3042857142857,62.5714285714286,8.55714285714286,87,51,43,0.0742857142857143
"921",2007-10-13,46.2857142857143,59.1428571428571,63.1428571428571,29.9857142857143,29.2614285714286,52.5714285714286,9.32857142857143,87,40,39,0
"922",2007-10-20,50.7142857142857,60.7142857142857,70,29.7442857142857,29.02,55.5714285714286,11.0142857142857,78,47,47,0.115714285714286
"923",2007-10-27,41.4285714285714,54.5714285714286,64.5714285714286,30.0514285714286,29.3342857142857,48,11.5714285714286,80,37,43,0.0833333333333333
"924",2007-11-03,30.7142857142857,48,52.7142857142857,30.2528571428571,29.5057142857143,40.5714285714286,8.52857142857143,66,31,35,0
"925",2007-11-10,26.7142857142857,41.4285714285714,56,30.0314285714286,29.2928571428571,36.1428571428571,10.7142857142857,54,28,43,0.0025
"926",2007-11-17,32.5714285714286,43.8571428571429,64.2857142857143,29.9471428571429,29.2128571428571,39.4285714285714,10.1428571428571,66,24,37,0.025
"927",2007-11-24,31.5714285714286,38.1428571428571,77.8571428571429,30.1414285714286,29.4014285714286,35.7142857142857,11.0285714285714,59,22,41,0.191666666666667
"928",2007-12-01,18,30.7142857142857,61.1428571428571,30.18,29.42,27.1428571428571,11.5,48,18,37,0.1575
"929",2007-12-08,18.5714285714286,23.7142857142857,76,30.1057142857143,29.36,23,9.27142857142857,45,0,36,0.12
"930",2007-12-15,23.5714285714286,28.1428571428571,83.1428571428571,30.2214285714286,29.4542857142857,26.8571428571429,7.35714285714286,36,18,33,0.215
"931",2007-12-22,25,29.8571428571429,82.2857142857143,30.01,29.2528571428571,28,10.1285714285714,50,15,32,0.0666666666666667
"932",2007-12-29,22.7142857142857,30.5714285714286,77.7142857142857,29.9857142857143,29.2485714285714,26.8571428571429,11.9857142857143,52,14,63,0.118
"933",2008-01-05,17.2857142857143,23.2857142857143,77,30.19,29.4242857142857,21.8571428571429,11.1285714285714,43,0,31,0.068
"934",2008-01-12,38.1428571428571,42,83.8571428571429,29.8142857142857,29.0828571428571,40.7142857142857,11.0714285714286,65,25,40,0.144285714285714
"935",2008-01-19,13.2857142857143,20.7142857142857,72.5714285714286,30.0685714285714,29.3142857142857,18.7142857142857,12.1714285714286,40,-3,40,0.0333333333333333
"936",2008-01-26,2.42857142857143,12.5714285714286,66.8571428571429,30.2914285714286,29.5142857142857,9.71428571428571,9.48571428571429,32,-5,29,0.0428571428571429
"937",2008-02-02,18.7142857142857,22.2857142857143,75.8571428571429,29.9357142857143,29.1885714285714,23,12.2,48,-2,49,0.101666666666667
"938",2008-02-09,27,30.8571428571429,86.4285714285714,29.8542857142857,29.1071428571429,29.4285714285714,11,44,16,43,0.256
"939",2008-02-16,5.57142857142857,14.8571428571429,66.1428571428571,30.1814285714286,29.4185714285714,12.7142857142857,10.1285714285714,34,-4,44,0.035
"940",2008-02-23,11.5714285714286,20.8571428571429,69,29.9771428571429,29.2271428571429,18,10.4285714285714,47,4,39,0.373333333333333
"941",2008-03-01,18.2857142857143,25.7142857142857,71.4285714285714,30.0385714285714,29.2857142857143,24,9.75714285714286,38,8,46,0.121428571428571
"942",2008-03-08,19.8571428571429,29.5714285714286,69.8571428571429,30.01,29.2571428571429,25.8571428571429,11.0285714285714,57,14,37,0.1725
"943",2008-03-15,26,36.1428571428571,68.7142857142857,29.9785714285714,29.2342857142857,31.8571428571429,8.44285714285714,57,20,35,0
"944",2008-03-22,26.4285714285714,35.7142857142857,71.5714285714286,30.1342857142857,29.3885714285714,32,10.3857142857143,49,26,36,0.105714285714286
"945",2008-03-29,25.4285714285714,37.5714285714286,64.2857142857143,30.1657142857143,29.4128571428571,32.7142857142857,10.7,58,26,41,0.0783333333333333
"946",2008-04-05,33,44.7142857142857,69.8571428571429,30.0557142857143,29.2985714285714,39.1428571428571,9.52857142857143,63,28,41,0.155
"947",2008-04-12,36.8571428571429,46,75.8571428571429,29.8542857142857,29.1228571428571,41.2857142857143,11.8428571428571,64,33,40,0.244285714285714
"948",2008-04-19,36.2857142857143,50.8571428571429,59.2857142857143,29.9957142857143,29.2642857142857,44.4285714285714,11.6714285714286,75,31,46,0.0166666666666667
"949",2008-04-26,44.5714285714286,59.7142857142857,58,29.9671428571429,29.2471428571429,52.4285714285714,11.8857142857143,82,38,46,0.0428571428571429
"950",2008-05-03,37.2857142857143,49,63.7142857142857,29.8685714285714,29.1357142857143,43.8571428571429,9.87142857142857,74,31,43,0.281666666666667
"951",2008-05-10,39.1428571428571,55.8571428571429,54.7142857142857,29.8714285714286,29.1457142857143,48.2857142857143,8.35714285714286,81,38,36,0.108571428571429
"952",2008-05-17,41.8571428571429,54.5714285714286,62.4285714285714,29.8357142857143,29.1142857142857,48.5714285714286,11.8571428571429,73,40,41,0.167142857142857
"953",2008-05-24,37.4285714285714,52.7142857142857,57.4285714285714,29.8471428571429,29.1314285714286,45.5714285714286,8.77142857142857,67,40,35,0
"954",2008-05-31,47,59.1428571428571,62.2857142857143,30.0028571428571,29.2728571428571,53.8571428571429,11.1714285714286,81,42,48,0.148333333333333
"955",2008-06-07,60,70.5714285714286,71.2857142857143,29.7814285714286,29.07,64.1428571428571,10.4714285714286,87,53,46,0.3175
"956",2008-06-14,60.2857142857143,73.7142857142857,65.2857142857143,29.8957142857143,29.1871428571429,65.2857142857143,10.6428571428571,91,59,54,0.295
"957",2008-06-21,50.5714285714286,68.4285714285714,55.1428571428571,29.9257142857143,29.2171428571429,58.4285714285714,8.61428571428571,82,52,41,0.04
"958",2008-06-28,58.7142857142857,72.2857142857143,65,29.9114285714286,29.2014285714286,64,7.78571428571429,86,55,51,0.0466666666666667
"959",2008-07-05,53.4285714285714,68.2857142857143,60.2857142857143,29.9485714285714,29.2414285714286,59.7142857142857,9.44285714285714,87,52,45,0.13
"960",2008-07-12,62.4285714285714,75.4285714285714,66.1428571428571,29.9171428571429,29.2014285714286,67.2857142857143,9.8,88,59,43,0.308333333333333
"961",2008-07-19,62.5714285714286,76.2857142857143,64,29.9657142857143,29.2557142857143,67.5714285714286,7.85714285714286,90,61,35,0.235714285714286
"962",2008-07-26,59.7142857142857,73.1428571428571,64.8571428571429,29.9871428571429,29.2742857142857,65.1428571428571,7.24285714285714,86,59,31,0.145
"963",2008-08-02,63.8571428571429,77.1428571428571,65.5714285714286,29.8342857142857,29.1271428571429,68.2857142857143,7.14285714285714,89,62,40,0.177142857142857
"964",2008-08-09,60.5714285714286,74.4285714285714,65,29.9571428571429,29.2428571428571,65.5714285714286,8.04285714285714,87,61,40,0.405
"965",2008-08-16,56,69.7142857142857,63.5714285714286,29.9957142857143,29.28,61.4285714285714,6.57142857142857,83,58,32,0.00857142857142857
"966",2008-08-23,62.2857142857143,75.1428571428571,65.7142857142857,30.0385714285714,29.3228571428571,66.8571428571429,8.58571428571429,87,63,40,0.015
"967",2008-08-30,56.8571428571429,71.2857142857143,62,29.99,29.2742857142857,62.7142857142857,7.48571428571429,87,56,33,0.0142857142857143
"968",2008-09-06,57.4285714285714,70.7142857142857,66.1428571428571,29.9985714285714,29.2828571428571,62.5714285714286,7.5,94,53,30,0.418571428571429
"969",2008-09-13,55.5714285714286,64.8571428571429,74.7142857142857,30.0428571428571,29.3142857142857,59.5714285714286,7.14285714285714,79,48,30,1.37166666666667
"970",2008-09-20,54.8571428571429,64.7142857142857,72.1428571428571,30.1128571428571,29.4,58.8571428571429,6.44285714285714,82,49,35,0.24
"971",2008-09-27,58,69.5714285714286,70.1428571428571,30.2314285714286,29.5042857142857,62.4285714285714,5.57142857142857,82,53,25,0.0285714285714286
"972",2008-10-04,45.1428571428571,54.8571428571429,70.4285714285714,30.0342857142857,29.3071428571429,50.2857142857143,8.07142857142857,68,38,31,0.118571428571429
"973",2008-10-11,46.1428571428571,58.5714285714286,64.1428571428571,30.1157142857143,29.3885714285714,52.5714285714286,7.74285714285714,79,41,26,0.15
"974",2008-10-18,46.2857142857143,58.4285714285714,66.8571428571429,30.2271428571429,29.4971428571429,51.5714285714286,6.72857142857143,84,43,29,0.0583333333333333
"975",2008-10-25,37.7142857142857,48.2857142857143,67.2857142857143,30.1714285714286,29.4228571428571,44,10.2857142857143,62,35,30,0.11
"976",2008-11-01,32.2857142857143,46.2857142857143,60.4285714285714,30.2085714285714,29.48,40.1428571428571,10.8428571428571,70,31,47,0
"977",2008-11-08,43.7142857142857,53.7142857142857,69.4285714285714,29.9371428571429,29.1957142857143,48.7142857142857,11.3571428571429,73,35,36,0.0785714285714286
"978",2008-11-15,32.1428571428571,39.7142857142857,73.8571428571429,29.9428571428571,29.2071428571429,37,10.7857142857143,55,23,35,0.11
"979",2008-11-22,15.7142857142857,29.5714285714286,58,30.2857142857143,29.54,25.1428571428571,11.0285714285714,44,17,32,0.002
"980",2008-11-29,23,33.7142857142857,66.8571428571429,29.99,29.23,29.4285714285714,7.32857142857143,45,20,30,0.02
"981",2008-12-06,18,25,74.5714285714286,29.9157142857143,29.1642857142857,23,13.4428571428571,39,7,36,0.3
"982",2008-12-13,16.2857142857143,23.5714285714286,72.4285714285714,30.0542857142857,29.2971428571429,21.8571428571429,10.1,39,4,43,0.28
"983",2008-12-20,15.5714285714286,21.4285714285714,77.1428571428571,30.1342857142857,29.3771428571429,19.8571428571429,11.0571428571429,50,3,47,0.21
"984",2008-12-27,15.8571428571429,20.7142857142857,80.7142857142857,30.0671428571429,29.3014285714286,19.8571428571429,13.5857142857143,61,-6,43,0.38
"985",2009-01-03,16.8571428571429,27,64.4285714285714,30.03,29.2828571428571,24,11.8571428571429,43,11,47,0.006
"986",2009-01-10,16.8571428571429,22,77.2857142857143,29.8971428571429,29.13,21.5714285714286,9.24285714285714,37,11,30,0.13
"987",2009-01-17,1,7.42857142857143,72,30.2371428571429,29.4528571428571,6.85714285714286,10.3142857142857,29,-18,38,0.065
"988",2009-01-24,8.85714285714286,17.4285714285714,70.1428571428571,30.0171428571429,29.2642857142857,15,9.87142857142857,34,-1,33,0
"989",2009-01-31,4.85714285714286,13.5714285714286,65,30.1528571428571,29.3742857142857,12.1428571428571,8.74285714285714,38,-2,33,0.0183333333333333
"990",2009-02-07,13.8571428571429,21.2857142857143,68.1428571428571,30.1314285714286,29.38,20.2857142857143,12.0714285714286,56,-4,38,0
"991",2009-02-14,31.1428571428571,37.4285714285714,76.4285714285714,29.9857142857143,29.25,35.5714285714286,10.3142857142857,61,23,44,0.142857142857143
