"","dateYYYYMMDD","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindSpeed","DailyPrecipitation","DailySustainedWindDirection","Sunrise","Sunset"
"2708",1997-07-29,52.25,67.0416666666667,60.0416666666667,30.2333333333333,29.5141666666667,58.6666666666667,11.25,74,59,17,0,NA,NA,NA
"2709",1997-07-30,54.5,68.9230769230769,62.7307692307692,30.3280769230769,29.6068,60.52,8.96153846153846,77,60,15,0,NA,NA,NA
"2710",1997-07-31,55.4583333333333,70.5416666666667,61.7916666666667,30.30375,29.5852173913043,61.3478260869565,5.45833333333333,82,56,14,0,NA,NA,NA
"2711",1997-08-01,57.125,74.9166666666667,55.7083333333333,30.1304166666667,29.4208333333333,64.0416666666667,7.91666666666667,85,64,15,0,NA,NA,NA
"2712",1997-08-02,61.8333333333333,80.4166666666667,55.9583333333333,30.00625,29.3041666666667,68.4166666666667,7.79166666666667,91,72,15,0,NA,NA,NA
"2713",1997-08-03,64.1153846153846,76.3846153846154,68.4230769230769,29.9934615384615,29.29,68.5,5.53846153846154,89,67,13,0.00166666666666667,NA,NA,NA
"2714",1997-08-04,62.5172413793103,69.9310344827586,78.6896551724138,30.0244827586207,29.3175862068966,65.2758620689655,10.551724137931,78,64,17,0.00260869565217391,NA,NA,NA
"2715",1997-08-05,49.1666666666667,64.9166666666667,59.2916666666667,30.1720833333333,29.45375,56.25,11.25,72,53,17,0,NA,NA,NA
"2716",1997-08-06,50.9583333333333,66.7916666666667,58.75,30.1841666666667,29.4670833333333,57.9583333333333,5.625,75,54,10,0,NA,NA,NA
"2717",1997-08-07,54.7916666666667,68.5,64.6666666666667,30.2208333333333,29.50125,60.4166666666667,4.95833333333333,79,55,9,0,NA,NA,NA
"2718",1997-08-08,54.0833333333333,71.2083333333333,57.9583333333333,30.1175,29.4075,61.0416666666667,6.33333333333333,82,57,13,0,NA,NA,NA
"2719",1997-08-09,63.6666666666667,70.3703703703704,79.9259259259259,30.0040740740741,29.2962962962963,66.037037037037,9.92592592592593,76,65,16,0,NA,NA,NA
"2720",1997-08-10,67,73.5333333333333,81.4666666666667,30.0393333333333,29.3323333333333,69.3666666666667,8.4,82,68,13,0,NA,NA,NA
"2721",1997-08-11,63.6458333333333,65.875,92.3125,30.1570833333333,29.4441666666667,64.4791666666667,8.6875,70,64,13,0.0327272727272727,NA,NA,NA
"2722",1997-08-12,66.5,67.9736842105263,94.8684210526316,29.9902631578947,29.28,67,7.44736842105263,75,64,13,0.0535294117647059,NA,NA,NA
"2723",1997-08-13,59.9230769230769,66.9230769230769,78.9615384615385,30.0269230769231,29.3161538461538,62.6538461538462,8,74,63,13,0,NA,NA,NA
"2724",1997-08-14,57.36,67.88,70.52,29.9148,29.2036,61.6,9,74,57,13,0,NA,NA,NA
"2725",1997-08-15,68.9722222222222,74.5833333333333,83.8055555555556,29.5905555555556,28.8938888888889,70.8611111111111,11.4166666666667,83,70,18,0.0284,NA,NA,NA
"2726",1997-08-16,71.4888888888889,76.2,85.9111111111111,29.7664444444444,29.0651111111111,73.0222222222222,11.4222222222222,90,70,24,0.0658333333333333,NA,NA,NA
"2727",1997-08-17,66.2,68.7,92.025,29.9405,29.2315,67.025,7.9,75,62,14,0.0414285714285714,NA,NA,NA
"2728",1997-08-18,55.8076923076923,63.7692307692308,76.3076923076923,30.1369230769231,29.4196,59.28,8.38461538461539,69,58,13,0.000833333333333333,NA,NA,NA
"2729",1997-08-19,58.44,65.08,79.6,30.0528,29.338,61.12,6.28,70,58,12,0,NA,NA,NA
"2730",1997-08-20,60.9655172413793,67.0689655172414,81.3793103448276,29.8696551724138,29.1568965517241,63.2068965517241,9.17241379310345,72,62,17,0,NA,NA,NA
"2731",1997-08-21,54,63.2857142857143,73.6785714285714,29.9553571428571,29.2403571428571,58.1071428571429,12.0357142857143,70,57,18,0,NA,NA,NA
"2732",1997-08-22,52.7916666666667,63.875,69.5,30.0558333333333,29.34125,57.6666666666667,8.70833333333333,73,55,15,0,NA,NA,NA
"2733",1997-08-23,55.08,66.36,69.16,30.1024,29.3876,59.68,6.44,75,56,12,0,NA,NA,NA
"2734",1997-08-24,62.90625,68.59375,82.4375,29.959375,29.2503125,65.0625,10.5625,77,64,16,0.00458333333333333,NA,NA,NA
"2735",1997-08-25,60.5294117647059,65,86.2058823529412,30.0544117647059,29.3412121212121,62.2121212121212,5.70588235294118,71,60,10,0,NA,NA,NA
"2736",1997-08-26,63.5416666666667,70.6666666666667,79.9166666666667,30.0091666666667,29.2983333333333,66,2.91666666666667,81,57,10,0,NA,NA,NA
"2737",1997-08-27,67.4375,74.34375,81.59375,29.95125,29.244375,69.875,5.1875,85,69,10,0,NA,NA,NA
"2738",1997-08-28,60.5833333333333,69.1666666666667,75.25,29.9929166666667,29.284347826087,63.9130434782609,9.41666666666667,74,63,14,0,NA,NA,NA
"2739",1997-08-29,58.037037037037,66.4074074074074,75.1481481481482,30.0218518518519,29.3092307692308,61.5769230769231,6.66666666666667,73,61,12,0,NA,NA,NA
"2740",1997-08-30,63.7931034482759,68.0689655172414,86.7931034482759,29.9120689655172,29.2003448275862,65.3448275862069,8.06896551724138,73,57,13,0.00136363636363636,NA,NA,NA
"2741",1997-08-31,64.5,71.6428571428571,79.8571428571429,29.9907142857143,29.2825,67.1428571428571,7.17857142857143,80,64,14,0,NA,NA,NA
"2742",1997-09-01,63.1153846153846,70.3461538461538,80.6538461538462,30.1361538461538,29.4226923076923,65.6538461538462,3.57692307692308,84,57,9,0,NA,NA,NA
"2743",1997-09-02,60.7407407407407,67.9259259259259,78.3333333333333,30.2066666666667,29.4881481481481,63.5925925925926,11.8148148148148,75,61,21,0,NA,NA,NA
"2744",1997-09-03,47.1666666666667,60.0833333333333,63.2916666666667,30.3575,29.6341666666667,53.2916666666667,13.7916666666667,67,50,23,0,NA,NA,NA
"2745",1997-09-04,44.2916666666667,58.7916666666667,62.5,30.29,29.5578260869565,51.1739130434783,5,71,47,10,0,NA,NA,NA
"2746",1997-09-05,48.9166666666667,62.4583333333333,63.375,30.0879166666667,29.36625,54.7916666666667,8.75,71,50,14,0,NA,NA,NA
"2747",1997-09-06,60.7916666666667,73.75,64.875,29.9354166666667,29.2254166666667,65.5416666666667,9.875,86,63,16,0,NA,NA,NA
"2748",1997-09-07,61.4,65.7333333333333,86.1666666666667,30.018,29.3076666666667,63.0333333333333,8.2,71,61,14,0,NA,NA,NA
"2749",1997-09-08,63.6363636363636,66.3939393939394,90.969696969697,29.9506060606061,29.2403125,64.6875,7.75757575757576,71,64,13,0.005,NA,NA,NA
"2750",1997-09-09,62.2857142857143,67.0571428571429,85.2571428571429,29.8397142857143,29.1279411764706,64.0588235294118,8,74,63,12,0,NA,NA,NA
"2751",1997-09-10,55.0357142857143,63.2142857142857,76.2857142857143,29.8742857142857,29.1603571428571,58.5357142857143,11.1071428571429,71,58,16,0,NA,NA,NA
"2752",1997-09-11,52.08,61.88,73.4,29.9764,29.2604,56.48,7.28,71,52,15,0,NA,NA,NA
"2753",1997-09-12,51,62.7083333333333,69.125,30.0770833333333,29.3604166666667,56,5.66666666666667,74,49,10,0,NA,NA,NA
"2754",1997-09-13,54.9166666666667,65.0833333333333,72.4583333333333,30.1216666666667,29.4045833333333,59,4.29166666666667,75,52,9,0,NA,NA,NA
"2755",1997-09-14,61.75,69.25,77.625,30.105,29.3917391304348,64.5652173913043,4.70833333333333,77,61,8,0,NA,NA,NA
"2756",1997-09-15,62.6486486486486,67.1891891891892,87.1891891891892,30.0543243243243,29.3397297297297,64.2702702702703,4.86486486486486,81,57,12,0,NA,NA,NA
"2757",1997-09-16,67.8484848484848,73.8787878787879,83.3939393939394,29.8112121212121,29.1042424242424,69.8181818181818,11.3030303030303,84,65,23,0.0428,NA,NA,NA
"2758",1997-09-17,60.03125,71.59375,72.96875,29.803125,29.1022580645161,64.741935483871,9.65625,81,59,18,0.0091304347826087,NA,NA,NA
"2759",1997-09-18,53.2083333333333,70.8333333333333,58.125,29.9554166666667,29.2475,60.5,9.58333333333333,83,55,17,0,NA,NA,NA
"2760",1997-09-19,66.6129032258064,72.1612903225806,83.8387096774194,29.8,29.0938709677419,68.6774193548387,10.4516129032258,83,63,16,0.0230434782608696,NA,NA,NA
"2761",1997-09-20,52.9259259259259,60.8148148148148,76.2962962962963,30.1133333333333,29.3930769230769,56.3846153846154,10.3333333333333,67,50,18,0,NA,NA,NA
"2762",1997-09-21,46.5416666666667,56.125,72.125,30.3233333333333,29.5920833333333,51.0833333333333,5.25,65,49,13,0,NA,NA,NA
"2763",1997-09-22,49.125,57.5416666666667,74.25,30.2020833333333,29.4745833333333,53,5.75,63,52,8,0.00166666666666667,NA,NA,NA
"2764",1997-09-23,51.5333333333333,57.4666666666667,81.4333333333333,30.2026666666667,29.4724137931034,54.2413793103448,8.2,65,53,16,0.00260869565217391,NA,NA,NA
"2765",1997-09-24,46.4166666666667,57.0833333333333,69.875,30.07375,29.35,51.4583333333333,4.95833333333333,68,45,7,0,NA,NA,NA
"2766",1997-09-25,51.2083333333333,64.3333333333333,64.6666666666667,29.795,29.0808333333333,56.9583333333333,10.7083333333333,79,53,17,0,NA,NA,NA
"2767",1997-09-26,51.7916666666667,59.7083333333333,76.7083333333333,30.0275,29.31,55.4166666666667,7.04166666666667,67,53,13,0,NA,NA,NA
"2768",1997-09-27,52.4166666666667,62.9583333333333,71.5,29.89875,29.1878260869565,56.6521739130435,7.375,76,49,13,0,NA,NA,NA
"2769",1997-09-28,51.5416666666667,63.0833333333333,67.25,29.66875,28.9625,56.625,8.25,69,59,13,0,NA,NA,NA
"2770",1997-09-29,43.1666666666667,64.2083333333333,49.2083333333333,29.4704166666667,28.7669565217391,53.0434782608696,17.5,76,54,29,0,NA,NA,NA
"2771",1997-09-30,47.375,59.875,63.7916666666667,29.7920833333333,29.0769565217391,53.1304347826087,13.875,66,53,20,0,NA,NA,NA
"2772",1997-10-01,43.0769230769231,52.1153846153846,72.8846153846154,30.1315384615385,29.4069230769231,47.6538461538462,8.23076923076923,59,45,12,0,NA,NA,NA
"2773",1997-10-02,47.1666666666667,62.25,60.875,29.9220833333333,29.2033333333333,53.7916666666667,10.375,79,43,15,0,NA,NA,NA
"2774",1997-10-03,58.9583333333333,72.9166666666667,63.2083333333333,29.7445833333333,29.03875,64.1666666666667,10.1666666666667,86,60,16,0,NA,NA,NA
"2775",1997-10-04,60.5,69.8461538461538,74.4615384615385,29.8573076923077,29.1526923076923,64.1153846153846,8.69230769230769,78,58,17,0.00523809523809524,NA,NA,NA
"2776",1997-10-05,56.75,70.875,65.7916666666667,29.9333333333333,29.2241666666667,62.1666666666667,9.91666666666667,87,53,25,0,NA,NA,NA
"2777",1997-10-06,56.625,71.0416666666667,62.5833333333333,30.0391666666667,29.33125,62.2916666666667,6.125,84,57,14,0,NA,NA,NA
"2778",1997-10-07,59.6666666666667,72.1666666666667,65.875,30.0858333333333,29.3782608695652,64.3478260869565,6.54166666666667,83,64,10,0,NA,NA,NA
"2779",1997-10-08,59.9166666666667,74.1666666666667,61.9583333333333,30.03625,29.3290909090909,65.3181818181818,14.1666666666667,83,62,22,0,NA,NA,NA
"2780",1997-10-09,55.6538461538462,67,69.3461538461538,30.0453846153846,29.3346153846154,60.6538461538462,15.2692307692308,74,54,23,0.008,NA,NA,NA
"2781",1997-10-10,43.2916666666667,57.5416666666667,62.4583333333333,30.365,29.635,50.3333333333333,5.375,69,49,9,0,NA,NA,NA
"2782",1997-10-11,44.2083333333333,61.25,59.1666666666667,30.2241666666667,29.5008333333333,52.25,8.20833333333333,76,47,13,0,NA,NA,NA
"2783",1997-10-12,53.5833333333333,70.875,55,29.8991666666667,29.19,60.75,13.75,81,59,23,0,NA,NA,NA
"2784",1997-10-13,49.96875,56.5,80.03125,29.8196875,29.1046875,53.125,13.84375,74,45,21,0.0242857142857143,NA,NA,NA
"2785",1997-10-14,30.1666666666667,42.625,62.875,30.2333333333333,29.49625,37.5416666666667,9.66666666666667,48,37,16,0,NA,NA,NA
"2786",1997-10-15,33.5833333333333,44.7083333333333,68,30.4116666666667,29.67,39.7916666666667,3.20833333333333,54,31,9,0,NA,NA,NA
"2787",1997-10-16,39.2916666666667,47.4166666666667,74.125,30.4304166666667,29.6908333333333,43.5833333333333,5.125,53,42,13,0,NA,NA,NA
"2788",1997-10-17,40.3846153846154,45.8076923076923,82.1538461538462,30.295,29.555,43.3461538461538,4.38461538461539,53,38,10,0.000434782608695652,NA,NA,NA
"2789",1997-10-18,35.9583333333333,44.875,73.9166666666667,30.14375,29.4129166666667,40.8333333333333,4.79166666666667,57,32,7,0,NA,NA,NA
"2790",1997-10-19,40.56,50.84,70.48,30.0152,29.2896,45.76,9.6,65,35,17,0,NA,NA,NA
"2791",1997-10-20,33.4074074074074,44.5925925925926,66.4444444444444,30.1785185185185,29.4448148148148,39.7407407407407,7.22222222222222,52,39,14,0,NA,NA,NA
"2792",1997-10-21,25.2916666666667,42.0833333333333,54.2083333333333,30.1483333333333,29.41375,35.75,12.25,48,37,17,0,NA,NA,NA
"2793",1997-10-22,20.0416666666667,37.0833333333333,51.4166666666667,30.1941666666667,29.4533333333333,31,7.29166666666667,43,29,13,0,NA,NA,NA
"2794",1997-10-23,30,44.44,58,29.9664,29.234,38.32,8,52,37,15,0.00142857142857143,NA,NA,NA
"2795",1997-10-24,43.4117647058824,46.6176470588235,88.6764705882353,29.8644117647059,29.1347058823529,45.2058823529412,7.29411764705882,49,43,13,0.0163636363636364,NA,NA,NA
"2796",1997-10-25,41.3636363636364,46.7878787878788,81.7878787878788,30.1012121212121,29.3684848484848,44.3636363636364,11.8484848484848,49,45,15,0.0035,NA,NA,NA
"2797",1997-10-26,36.972972972973,41.8108108108108,84.027027027027,29.8416216216216,29.1075675675676,39.6486486486486,20.1351351351351,46,34,30,0.0647619047619048,NA,NA,NA
"2798",1997-10-27,26.8965517241379,33.7586206896552,77.1724137931034,29.9872413793103,29.2448275862069,31.2068965517241,11.6551724137931,39,27,21,0.00869565217391304,NA,NA,NA
"2799",1997-10-28,30.9166666666667,39.75,72.875,30.0045833333333,29.26625,35.875,9,53,25,21,0,NA,NA,NA
"2800",1997-10-29,34.875,44.125,73.4583333333333,30.0379166666667,29.3090909090909,40.4090909090909,3.95833333333333,57,31,9,0,NA,NA,NA
"2801",1997-10-30,44.25,52.75,74.2083333333333,29.89,29.1691666666667,48.5416666666667,12.0833333333333,61,41,21,0,NA,NA,NA
"2802",1997-10-31,50.6666666666667,59.2222222222222,73.6666666666667,29.6277777777778,28.9188888888889,54.4444444444444,12.2592592592593,64,55,18,0,NA,NA,NA
"2803",1997-11-01,44.4838709677419,50.3225806451613,81,29.4816129032258,28.7693548387097,47.4838709677419,11.6774193548387,57,43,17,0.00227272727272727,NA,NA,NA
"2804",1997-11-02,31.2222222222222,38.9166666666667,74.75,29.4255555555556,28.7016666666667,35.75,12.0555555555556,43,34,17,0.000526315789473684,NA,NA,NA
"2805",1997-11-03,32.8292682926829,35.4390243902439,90.5609756097561,29.6173170731707,28.8814634146341,34.3170731707317,6.68292682926829,40,33,10,0.00230769230769231,NA,NA,NA
"2806",1997-11-04,35.9375,38.71875,89.46875,30.070625,29.330625,37.59375,6.46875,41,37,9,0.000555555555555556,NA,NA,NA
"2807",1997-11-05,35.9310344827586,41.2068965517241,81.8965517241379,30.2775862068966,29.5320689655172,38.9310344827586,7.3448275862069,46,35,12,0.00476190476190476,NA,NA,NA
"2808",1997-11-06,40.8965517241379,44.6551724137931,87.1724137931034,30.2872413793103,29.5448275862069,43.0344827586207,10.5172413793103,47,43,15,0.01,NA,NA,NA
"2809",1997-11-07,36.88,44.28,75.72,30.216,29.4788,40.96,10.4,47,39,15,0,NA,NA,NA
"2810",1997-11-08,34.9583333333333,43.4583333333333,72.3333333333333,30.0983333333333,29.3670833333333,39.75,8.58333333333333,48,40,13,0,NA,NA,NA
"2811",1997-11-09,32.6296296296296,42.2592592592593,69.2592592592593,30.0148148148148,29.2825925925926,38.2592592592593,7.51851851851852,45,39,13,0,NA,NA,NA
"2812",1997-11-10,29.78125,37.90625,74.3125,30.0390625,29.3015625,34.84375,10.53125,42,31,16,0.000555555555555556,NA,NA,NA
"2813",1997-11-11,18.9583333333333,29.375,65.8333333333333,30.1383333333333,29.3973913043478,25.9565217391304,8.04166666666667,32,25,10,0,NA,NA,NA
"2814",1997-11-12,15.5833333333333,26.9583333333333,63.3333333333333,30.1345833333333,29.3869565217391,23.4782608695652,8,33,20,14,0,NA,NA,NA
"2815",1997-11-13,19.6,32.84,58.64,29.9016,29.155,28.4166666666667,9.88,37,26,14,0,NA,NA,NA
"2816",1997-11-14,30.9444444444444,35.6111111111111,83.6944444444444,29.8272222222222,29.0852777777778,33.75,7.25,38,34,13,0.0177777777777778,NA,NA,NA
"2817",1997-11-15,29.1578947368421,31.3684210526316,91.6578947368421,29.9086842105263,29.1508571428571,30.8285714285714,7.89473684210526,34,25,20,0.0266666666666667,NA,NA,NA
"2818",1997-11-16,16.8333333333333,23.0833333333333,77.0833333333333,30.2720833333333,29.513,21.5,10.0833333333333,27,17,14,0,NA,NA,NA
"2819",1997-11-17,18.4166666666667,25.9166666666667,73.6666666666667,30.285,29.5279166666667,23.5416666666667,10.7916666666667,34,17,14,0,NA,NA,NA
"2820",1997-11-18,24.2083333333333,31.9583333333333,73.375,30.0695833333333,29.3269565217391,29.1739130434783,10.6666666666667,39,25,14,0,NA,NA,NA
"2821",1997-11-19,20.6153846153846,26.5384615384615,78.6538461538462,30.0773076923077,29.3330769230769,24.5384615384615,6.42307692307692,33,22,10,0,NA,NA,NA
"2822",1997-11-20,31.72,35.76,85.6,29.9264,29.19,33.7916666666667,4.84,43,24,10,0,NA,NA,NA
"2823",1997-11-21,31.3333333333333,36.9090909090909,80.8787878787879,29.9672727272727,29.2290909090909,34.6666666666667,11.4545454545455,41,30,18,0,NA,NA,NA
"2824",1997-11-22,28.2222222222222,33.4074074074074,81.8148148148148,29.9807407407407,29.2414814814815,31.4074074074074,9.66666666666667,44,25,17,0,NA,NA,NA
"2825",1997-11-23,18.64,26.56,72.64,30.1324,29.3864,23.96,11.6,32,20,17,0,NA,NA,NA
"2826",1997-11-24,11.2083333333333,26.0416666666667,54.7916666666667,30.3491666666667,29.5929166666667,21.6666666666667,7.75,37,16,12,0,NA,NA,NA
"2827",1997-11-25,37.4166666666667,47.375,69.1666666666667,29.93,29.19875,42.7916666666667,13.6666666666667,57,37,17,0,NA,NA,NA
"2828",1997-11-26,34.90625,46,67.03125,29.7746875,29.0509677419355,41.3225806451613,13.3125,52,34,21,0,NA,NA,NA
"2829",1997-11-27,31.4,37.36,80,29.9392,29.2032,35.04,8.4,47,28,17,0.0115,NA,NA,NA
"2830",1997-11-28,49.3095238095238,50.4761904761905,96.0952380952381,29.842619047619,29.1183333333333,49.7857142857143,6.04761904761905,55,43,10,0.00166666666666667,NA,NA,NA
"2831",1997-11-29,45.6923076923077,45.8461538461538,99.5384615384615,29.8680769230769,29.1345833333333,46,6.53846153846154,49,42,10,0.0105263157894737,NA,NA,NA
"2832",1997-11-30,38.7894736842105,42.1052631578947,88.6578947368421,29.7821052631579,29.0518421052632,40.7894736842105,15.8157894736842,46,37,25,0,NA,NA,NA
"2833",1997-12-01,32.1224489795918,36.530612244898,84.7551020408163,30.0942857142857,29.3512244897959,34.6530612244898,9.42857142857143,41,34,13,0.00692307692307692,NA,NA,NA
"2834",1997-12-02,31.0689655172414,36.6551724137931,80.7586206896552,30.1613793103448,29.4206896551724,34.3793103448276,3.41379310344828,39,34,8,0,NA,NA,NA
"2835",1997-12-03,33.8648648648649,36.3783783783784,90.7027027027027,29.83,29.0925714285714,35.2857142857143,5.56756756756757,38,35,12,0.00631578947368421,NA,NA,NA
"2836",1997-12-04,25.7586206896552,31.6551724137931,79.3103448275862,29.7558620689655,29.0172413793103,29.5172413793103,12.4827586206897,36,29,18,0,NA,NA,NA
"2837",1997-12-05,19.6206896551724,26.5172413793103,75.2413793103448,29.8327586206897,29.0879310344828,24.2758620689655,15.2413793103448,29,23,18,0,NA,NA,NA
"2838",1997-12-06,24.0333333333333,29.9666666666667,78.2,29.9236666666667,29.1793333333333,27.7666666666667,13.7333333333333,32,25,17,0,NA,NA,NA
"2839",1997-12-07,26.0384615384615,30.9230769230769,82.2692307692308,30.0873076923077,29.3457692307692,29.2692307692308,8.23076923076923,32,29,14,0,NA,NA,NA
"2840",1997-12-08,25.9090909090909,28.7575757575758,88.8484848484848,30.0269696969697,29.279696969697,27.7272727272727,8.51515151515152,31,26,13,0,NA,NA,NA
"2841",1997-12-09,29.9333333333333,32.6444444444444,90.1111111111111,29.8553333333333,29.1114285714286,31.3095238095238,6.86666666666667,35,30,15,0.005,NA,NA,NA
"2842",1997-12-10,31.7111111111111,33.8,92.4222222222222,29.7293333333333,28.9893181818182,32.9318181818182,12.6666666666667,36,33,19,0.0264,NA,NA,NA
"2843",1997-12-11,28.2121212121212,33.1212121212121,82.6969696969697,30.0984848484848,29.3563636363636,31.1212121212121,9.75757575757576,35,32,15,0.00130434782608696,NA,NA,NA
"2844",1997-12-12,22.1481481481481,29.1111111111111,75.4814814814815,30.1507407407407,29.4037037037037,26.7407407407407,13.4074074074074,32,23,21,0,NA,NA,NA
"2845",1997-12-13,20.28,25.36,81.48,30.0156,29.27,23.68,9.92,33,20,17,0,NA,NA,NA
"2846",1997-12-14,24.125,29.9166666666667,79.6666666666667,30.1308333333333,29.3854166666667,27.75,4.875,40,22,7,0,NA,NA,NA
"2847",1997-12-15,27.5833333333333,36.1666666666667,72,30.0275,29.29,32.8333333333333,11.6666666666667,46,29,17,0,NA,NA,NA
"2848",1997-12-16,29.625,38.3333333333333,71.5416666666667,29.93125,29.1992307692308,34.6923076923077,9.33333333333333,45,33,14,0,NA,NA,NA
"2849",1997-12-17,23.8333333333333,35.9166666666667,64.3333333333333,30.035,29.2991666666667,31.3333333333333,3.875,48,26,6,0,NA,NA,NA
"2850",1997-12-18,30.75,38.5,74.2916666666667,29.9433333333333,29.20875,35.2916666666667,9.125,45,32,16,0,NA,NA,NA
"2851",1997-12-19,32.64,39,79.2,30.0352,29.302,36.2,4.28,49,32,9,0,NA,NA,NA
"2852",1997-12-20,27.1111111111111,33.9259259259259,76.6296296296296,30.2244444444444,29.4823076923077,31.3076923076923,8.96296296296296,37,29,15,0,NA,NA,NA
"2853",1997-12-21,23.8387096774194,32.1612903225806,71.4516129032258,30.2183870967742,29.4692857142857,29.1428571428571,11.3548387096774,36,28,20,0,NA,NA,NA
"2854",1997-12-22,32.0285714285714,34.2571428571429,92.1714285714286,29.938,29.2,33.3428571428571,10.7142857142857,36,33,16,0.00545454545454545,NA,NA,NA
"2855",1997-12-23,28.8666666666667,33.7666666666667,82.6333333333333,30.0696666666667,29.33,31.8275862068966,7.36666666666667,36,32,13,0,NA,NA,NA
"2856",1997-12-24,30.1428571428571,34.1142857142857,86.0571428571429,29.7234285714286,28.9982352941176,32.5,12.3714285714286,36,33,21,0.0212,NA,NA,NA
"2857",1997-12-25,28.5666666666667,31.8,87.8333333333333,29.7676666666667,29.0326666666667,30.4333333333333,10.8333333333333,35,26,16,0,NA,NA,NA
"2858",1997-12-26,24.6129032258065,28.258064516129,85.8709677419355,29.9148387096774,29.1706666666667,27.0333333333333,11.7741935483871,31,26,17,0,NA,NA,NA
"2859",1997-12-27,16.125,23.2916666666667,74.7083333333333,29.9441666666667,29.1980952380952,20.8571428571429,6.70833333333333,29,17,12,0,NA,NA,NA
"2860",1997-12-28,22.6923076923077,28.1153846153846,80.1538461538462,29.765,29.0234615384615,26.1538461538462,9.84615384615385,34,17,15,0,NA,NA,NA
"2861",1997-12-29,27.4285714285714,30.2857142857143,89.3095238095238,29.6080952380952,28.8768292682927,29.219512195122,8.97619047619048,34,26,19,0.01875,NA,NA,NA
"2862",1997-12-30,15.4827586206897,22.1724137931034,76.2413793103448,29.7393103448276,28.9965517241379,20.1379310344828,9.79310344827586,27,16,15,0,NA,NA,NA
"2863",1997-12-31,9.88888888888889,17.6296296296296,72,30.2159259259259,29.4515384615385,15.7307692307692,11.0740740740741,23,13,17,0,NA,NA,NA
"2864",1998-01-01,21.375,31.9583333333333,65.3333333333333,30.02625,29.28,28.25,17.125,40,15,25,0,NA,NA,NA
"2865",1998-01-02,35.52,44.2,72.16,29.9596,29.2292,40.52,17.32,50,38,24,0,NA,NA,NA
"2866",1998-01-03,47.5,50.5,89.625,29.9890625,29.2589655172414,49.2413793103448,14.71875,57,37,20,0.0276470588235294,NA,NA,NA
"2867",1998-01-04,39.6666666666667,41,95.0606060606061,30.1069696969697,29.374,40.7,10.7575757575758,56,34,20,0.0207692307692308,NA,NA,NA
"2868",1998-01-05,47.5,48.6944444444444,95.6388888888889,29.9566666666667,29.2323529411765,48.2647058823529,7.75,55,40,14,0.02,NA,NA,NA
"2869",1998-01-06,40.9230769230769,41.3076923076923,98.4615384615385,30.0171794871795,29.2834210526316,41.2368421052632,6.71794871794872,46,39,15,0.0145,NA,NA,NA
"2870",1998-01-07,34.0689655172414,37.1379310344828,89.1379310344828,29.9551724137931,29.2207142857143,35.8928571428571,20.448275862069,40,35,26,0.00421052631578947,NA,NA,NA
"2871",1998-01-08,30.5277777777778,33.5277777777778,89.25,29.61,28.880303030303,32.1515151515151,18.3333333333333,35,32,26,0.042,NA,NA,NA
"2872",1998-01-09,26.2727272727273,29.969696969697,86,29.6518181818182,28.908125,28.875,15.6969696969697,33,20,22,0.000666666666666667,NA,NA,NA
"2873",1998-01-10,2.95833333333333,12.2916666666667,66.125,30.1620833333333,29.4030434782609,10.0869565217391,15.5833333333333,17,7,23,0,NA,NA,NA
"2874",1998-01-11,6.375,15.9583333333333,66.0416666666667,30.2420833333333,29.4759090909091,14.0909090909091,6.625,25,9,10,0,NA,NA,NA
"2875",1998-01-12,22.7647058823529,27.2058823529412,83.8529411764706,30.0373529411765,29.2935483870968,25.5161290322581,8.70588235294118,32,16,17,0,NA,NA,NA
"2876",1998-01-13,-5.625,5.16666666666667,60.9166666666667,30.4141666666667,29.6580952380952,3.23809523809524,8.79166666666667,14,-1,15,0,NA,NA,NA
"2877",1998-01-14,15.8918918918919,20.5675675675676,82.8378378378378,30.2194594594595,29.4511111111111,19.2777777777778,8.37837837837838,27,5,20,0.011,NA,NA,NA
"2878",1998-01-15,23.1481481481481,27.2592592592593,84.7407407407407,29.9851851851852,29.2392,25.84,7.40740740740741,31,24,12,0,NA,NA,NA
"2879",1998-01-16,23.36,28.44,81.4,29.922,29.1795652173913,26.5217391304348,6.84,29,27,12,0,NA,NA,NA
"2880",1998-01-17,23.0540540540541,26.5945945945946,86.8918918918919,29.9113513513513,29.1620588235294,25.2941176470588,5.97297297297297,29,18,16,0,NA,NA,NA
"2881",1998-01-18,13,17.0882352941176,83.9411764705882,30.0941176470588,29.3364705882353,15.9705882352941,7.47058823529412,25,8,10,0,NA,NA,NA
"2882",1998-01-19,18.8214285714286,22.3928571428571,86.1785714285714,30.1107142857143,29.3583333333333,21.2916666666667,6.21428571428571,29,19,10,0,NA,NA,NA
"2883",1998-01-20,20.8275862068966,26,81.0344827586207,30.1689655172414,29.415,24.4285714285714,6.13793103448276,30,22,16,0,NA,NA,NA
"2884",1998-01-21,26.7222222222222,30.1666666666667,86.8055555555556,30.105,29.363125,28.84375,13.7777777777778,32,28,19,0.00166666666666667,NA,NA,NA
